imdb_title_id,adjusted_budget
tt0167404,62139495.798319325
tt0175317,6990693.277310924
tt0189584,10874411.764705881
tt0188863,6213949.579831932
tt0289670,38837.184873949576
tt0187995,6990693.277310924
tt0187819,7767436.974789916
tt0187457,6.213949579831932
tt0186253,3883718.487394958
tt0186240,15534.87394957983
tt0185937,93209.24369747899
tt0214605,2640928.5714285714
tt0185371,57479033.61344537
tt0216204,621394.9579831932
tt0183717,388371.84873949573
tt0182948,69906.93277310923
tt0182789,155348739.49579832
tt0181960,5903252.100840336
tt0217894,1864184.8739495797
tt0181530,17865105.042016804
tt0211577,4660462.184873949
tt0191002,466046.2184873949
tt0201584,1553487.394957983
tt0201290,264092.8571428571
tt0200469,8155808.823529411
tt0203343,1553487.394957983
tt0203408,12427899.159663863
tt0199950,15534873.949579831
tt0203503,4660462.184873949
tt0199054,3106974.789915966
tt0204972,256325.4201680672
tt0205000,26409285.714285713
tt0196857,37283697.47899159
tt0205190,7767436.974789916
tt0206385,388371.84873949573
tt0195593,2330231.0924369744
tt0194722,6213949.579831932
tt0193506,543720.5882352941
tt0192657,7767436.974789916
tt0210234,46604621.84873949
tt0190255,2019533.613445378
tt0167427,52818571.428571425
tt0181316,100976680.6722689
tt0172493,62139495.798319325
tt0172396,35730210.08403361
tt0171841,3106974.789915966
tt0171804,3106974.789915966
tt0171685,46604.621848739494
tt0171497,1165115.5462184872
tt0120188,116511554.62184873
tt0171363,124278991.59663865
tt0171227,15534873.949579831
tt0171151,6213949.579831932
tt0170107,17088361.344537813
tt0169547,23302310.924369745
tt0169299,776743.6974789915
tt0168563,3106974.789915966
tt0168501,13981386.554621847
tt0120363,139813865.54621848
tt0168172,15534873.949579831
tt0172726,20195336.13445378
tt0218553,9320924.369747898
tt0173910,38837184.87394958
tt0180316,7767436.974789916
tt0219096,391478.82352941175
tt0219126,1553487.394957983
tt0179769,776743.6974789915
tt0179477,3106974.789915966
tt0179182,26409285.714285713
tt0179116,1864184.8739495797
tt0178860,94762.73109243697
tt0177886,621394.9579831932
tt0177789,69906932.77310924
tt0177769,9320924.369747898
tt0176948,5437205.882352941
tt0176269,69906932.77310924
tt0175880,57479033.61344537
tt0175877,9320924.369747898
tt0175536,3106974.789915966
tt0175523,388371.84873949573
tt0174856,77674369.74789916
tt0221794,310697.4789915966
tt0174204,15534873.949579831
tt0173957,1553487.394957983
tt0173390,388371.84873949573
tt0120618,18641848.739495795
tt0139429,21748823.529411763
tt0143924,5437205.882352941
tt0120757,77674369.74789916
tt0143746,32623235.294117644
tt0143145,209720798.3193277
tt0120764,100976680.6722689
tt0131646,46604621.84873949
tt0142804,15534873.949579831
tt0142688,59032521.00840335
tt0142342,53129268.90756302
tt0142201,23302310.924369745
tt0142192,38837184.87394958
tt0123078,776743.6974789915
tt0120775,17632081.932773106
tt0141369,139813865.54621848
tt0141098,116511554.62184873
tt0120784,139813865.54621848
tt0140397,43497647.058823526
tt0140379,17088361.344537813
tt0140352,139813865.54621848
tt0144117,9320924.369747898
tt0139809,24855798.319327727
tt0144134,7767436.974789916
tt0147800,46604621.84873949
tt0120716,69906932.77310924
tt0124298,54372058.82352941
tt0146879,3106974.789915966
tt0146838,85441806.72268906
tt0146675,155348739.49579832
tt0131325,85441806.72268906
tt0145893,9320924.369747898
tt0145681,113404579.83193277
tt0145660,51265084.03361344
tt0145653,77674369.74789916
tt0145531,45051134.45378151
tt0144814,32623235.294117644
tt0144637,2640928.5714285714
tt0131369,124278991.59663865
tt0123964,124278991.59663865
tt0131566,19884638.655462183
tt0123209,54372058.82352941
tt0144286,3106974.789915966
tt0144214,147581302.5210084
tt0144168,20195336.13445378
tt0120710,46604621.84873949
tt0139699,24855798.319327727
tt0132160,3883718.487394958
tt0133093,97869705.88235293
tt0120857,18641848.739495795
tt0137523,97869705.88235293
tt0122541,21748823.529411763
tt0137494,102530168.06722689
tt0137363,48158109.24369747
tt0137338,9320924.369747898
tt0137195,279627.73109243694
tt0137148,62139.49579831932
tt0122194,1320464.2857142857
tt0120876,10874411.764705881
tt0491197,1553.487394957983
tt0246880,932092.4369747898
tt0134119,62139495.798319325
tt0134969,776743.6974789915
tt0134154,59032521.00840335
tt0120915,178651050.42016804
tt0120891,264092857.1428571
tt0120907,23302310.924369745
tt0120910,124278991.59663865
tt0134618,43497647.058823526
tt0133046,20195336.13445378
tt0139668,85441806.72268906
tt0120855,201953361.3445378
tt0138279,3883718.487394958
tt0120797,51265084.03361344
tt0139462,124278991.59663865
tt0161100,9320924.369747898
tt0139426,2796277.3109243694
tt0132164,3495346.638655462
tt0139414,54372058.82352941
tt0132347,105637142.85714285
tt0139239,31069747.899159662
tt0139151,23302310.924369745
tt0139134,16311617.647058822
tt0132477,38837184.87394958
tt0132512,93209243.69747898
tt0138689,932092.4369747898
tt0120834,54372058.82352941
tt0120836,46604621.84873949
tt0138510,38837184.87394958
tt0138493,1864184.8739495797
tt0132905,4660462.184873949
tt0138304,116511554.62184873
tt0122933,124278991.59663865
tt0149261,93209243.69747898
tt0144640,31069747.899159662
tt0134273,62139495.798319325
tt0158583,1242789.9159663864
tt0160429,38837184.87394958
tt0158371,46216249.99999999
tt0120646,59032521.00840335
tt0157503,23302310.924369745
tt0118665,18641848.739495795
tt0120655,15534873.949579831
tt0160498,1553487.394957983
tt0160401,10874411.764705881
tt0120657,248557983.1932773
tt0156934,99423193.27731091
tt0156859,2796277.3109243694
tt0129028,9320924.369747898
tt0128137,6213949.579831932
tt0120662,54372058.82352941
tt0156639,6213949.579831932
tt0120658,1165115.5462184872
tt0118664,31069747.899159662
tt0160376,248557.9831932773
tt0159603,543720.5882352941
tt0159421,40390672.26890756
tt0159373,5437205.882352941
tt0125971,10874411.764705881
tt0160216,10874411.764705881
tt0160236,108744117.64705881
tt0159277,1553487.394957983
tt0128278,124278991.59663865
tt0128239,46604621.84873949
tt0125664,127385966.38655461
tt0160298,4660462.184873949
tt0159233,10641388.655462183
tt0159097,13981386.554621847
tt0160338,4039067.226890756
tt0158983,32623235.294117644
tt0158811,37283697.47899159
tt0156515,4660462.184873949
tt0125439,65246470.58823529
tt0120663,100976680.6722689
tt0153031,2003998.7394957982
tt0160916,77674369.74789916
tt0129280,116511554.62184873
tt0151804,15534873.949579831
tt0151738,38837184.87394958
tt0151137,132046428.57142855
tt0151022,18641.848739495796
tt0120689,93209243.69747898
tt0129332,18641848.739495795
tt0150216,55925546.21848739
tt0161023,484688.0672268907
tt0120620,38837184.87394958
tt0149691,35730210.08403361
tt0124315,37283697.47899159
tt0130121,116511554.62184873
tt0150377,108744117.64705881
tt0126250,15534873.949579831
tt0160862,15534873.949579831
tt0155197,1553487.394957983
tt0126886,38837184.87394958
tt0155776,5437205.882352941
tt0155711,23302310.924369745
tt0155940,1864184.8739495797
tt0126859,6213949.579831932
tt0156096,3106974.789915966
tt0120683,46604621.84873949
tt0156417,1398138.6554621847
tt0129167,108744117.64705881
tt0155267,74567394.95798318
tt0126916,124278991.59663865
tt1575666,1082433.1336048848
tt0484010,1804055.2226748078
tt0150992,2164866.2672097697
tt0165196,12312889.670625525
tt0168080,5794846.418780838
tt0188460,21523.7152697574
tt0209174,3973608.9728782885
tt0222368,1490103.3648293582
tt0174330,4718660.655292968
tt1623780,6622681.621463814
tt0166175,4775653.459826793
tt0163006,8797256.373365145
tt0188674,5529704.0061152335
tt0191774,2513501.82096147
tt0144178,5027003.64192294
tt0151568,25135018.209614698
tt0212936,501141.1319584448
tt0172669,15034233.958753344
tt0176646,3006846.791750669
tt0189981,1315390.2500366599
tt0206013,27276463.332598664
tt0243558,1636587.7999559199
tt0195630,1986683.7968642276
tt0180668,3136869.1529435175
tt0142215,2404933.017256697
tt0130971,4182492.2039246904
tt0160986,5018990.644709628
tt0272425,13060671.264728775
tt0170351,4894898.862590781
tt0128378,9398205.816174299
tt0173387,3436192.388040473
tt0142274,910071.8018866396
tt0125507,13943033.651143841
tt0203230,1803560.975609756
tt0211938,76651341.46341464
tt0248012,1502967.4796747968
tt0280791,45089.0243902439
tt0212974,751483.7398373984
tt0255094,15029.674796747968
tt0212879,751483.7398373984
tt0247586,2254451.219512195
tt0202677,12775223.577235771
tt0203019,48094959.3495935
tt0212059,3757418.699186992
tt0212338,82663211.38211381
tt0212830,7514837.398373984
tt0212346,67633536.58536585
tt0254927,1878709.349593496
tt0211941,4508902.43902439
tt0205271,34568252.032520324
tt0208874,30059349.593495935
tt0204626,45089024.3902439
tt0119273,22544512.19512195
tt0204933,3005934.9593495936
tt0208181,3005934.9593495936
tt0204946,16532642.276422763
tt0208003,45089024.3902439
tt0208988,95588731.70731707
tt0207524,10971662.601626016
tt0213203,45089024.3902439
tt0249462,7514837.398373984
tt0207201,105207723.57723577
tt0207036,7514837.398373984
tt0206420,12023739.837398374
tt0206226,2254451.219512195
tt0207333,2254451.219512195
tt0248103,4508902.43902439
tt0209144,13526707.31707317
tt0282599,3757418.699186992
tt0211661,1502967.4796747968
tt0211181,127752235.77235772
tt0210945,45089024.3902439
tt0210616,43586056.9105691
tt0210567,21041544.715447154
tt0203835,2555044.7154471544
tt0203940,3005934.9593495936
tt0253063,45089.0243902439
tt0210382,24047479.67479675
tt0210217,22544512.19512195
tt0204137,5410682.926829268
tt0205461,28556382.113821138
tt0210075,1502967.4796747968
tt0210070,7514837.398373984
tt0204175,52603861.78861789
tt0209958,49597926.82926829
tt0204350,1803560.975609756
tt0210299,2705341.463414634
tt0282023,1502967.4796747968
tt0237706,4508902.43902439
tt0213790,36071219.51219512
tt0263124,1052077.2357723578
tt0232657,24798.963414634145
tt0271193,150296.74796747966
tt0230822,1803560.975609756
tt0230030,72142439.02439024
tt0229260,22544512.19512195
tt0262432,63124.634146341465
tt0228891,6011869.918699187
tt0243862,1502967.4796747968
tt0228786,21041544.715447154
tt0262196,450890.243902439
tt0228750,97692886.17886178
tt0228277,150296.74796747966
tt0244173,31562317.073170733
tt0244196,5260386.1788617885
tt0244504,2855638.211382114
tt0261199,1502967.4796747968
tt0260594,300593.4959349593
tt0223897,60118699.18699187
tt0260332,270534.14634146343
tt0243415,901780.487804878
tt0234652,4508902.43902439
tt0202402,48094959.3495935
tt0238247,450890.243902439
tt0238883,2254451.219512195
tt0267622,1202373.9837398373
tt0267601,751483.7398373984
tt0118710,270534.14634146343
tt0239792,2104154.4715447156
tt0269604,37574.186991869916
tt0235679,24047479.67479675
tt0266437,105207.72357723577
tt0266408,20290060.975609757
tt0266308,6763353.658536585
tt0240802,751483.7398373984
tt0265828,24047.47967479675
tt0241303,37574186.99186992
tt0235252,345682.52032520325
tt0269763,3005934.9593495936
tt0265496,150296.74796747966
tt0242423,19538577.235772356
tt0213446,9017804.87804878
tt0222851,15029674.796747968
tt0259516,30059.349593495936
tt0218138,1502967.4796747968
tt0218080,3005934.9593495936
tt0217869,112722560.97560975
tt0217756,36071219.51219512
tt0217630,30059349.593495935
tt0217331,1502967.4796747968
tt0217107,300593.4959349593
tt0216799,12023739.837398374
tt0216772,19538577.235772356
tt0216279,7514837.398373984
tt0256160,90178.0487804878
tt0216216,123243333.33333333
tt0215545,15029674.796747968
tt0215129,24047479.67479675
tt0214871,4508902.43902439
tt0214757,7514837.398373984
tt0255589,1502967.4796747968
tt0214277,6763353.658536585
tt0255198,12474630.081300812
tt0213890,6011869.918699187
tt0259974,7514837.398373984
tt0218182,21041544.715447154
tt0278351,6011869.918699187
tt0222096,22544512.19512195
tt0221885,9017804.87804878
tt0221563,13526707.31707317
tt0221197,9017804.87804878
tt0113026,15029674.796747968
tt0245712,3005934.9593495936
tt0275773,601186.9918699187
tt0220100,7514837.398373984
tt0220099,45089024.3902439
tt0245724,1502967.4796747968
tt0219952,94686951.2195122
tt0219854,97692886.17886178
tt0219699,15029674.796747968
tt0219653,81160243.90243903
tt0219636,1277522.3577235772
tt0218967,90178048.7804878
tt0218839,15029674.796747968
tt0256375,1502967.4796747968
tt0237680,2780489.837398374
tt0127349,12775223.577235771
tt0182508,338167.68292682926
tt0182295,19538577.235772356
tt0138946,36071219.51219512
tt0181984,10520772.357723577
tt0181875,90178048.7804878
tt0181865,72142439.02439024
tt0163125,2254451.219512195
tt0181836,1502967.4796747968
tt0163676,36071219.51219512
tt0163978,75148373.98373984
tt0181536,64627601.62601626
tt0181151,90178048.7804878
tt0180683,1352670.731707317
tt0163983,97692886.17886178
tt0180093,6763353.658536585
tt0164052,142781910.56910568
tt0180073,20290060.975609757
tt0164212,37574186.99186992
tt0183505,76651341.46341464
tt0183523,150296747.96747968
tt0162983,90178048.7804878
tt0186549,3005934.9593495936
tt0186454,4508902.43902439
tt0149624,85669146.34146342
tt0186183,21041544.715447154
tt0186151,46591991.8699187
tt0186045,55609796.74796748
tt0185431,127752235.77235772
tt0185183,109716626.01626016
tt0185014,82663211.38211381
tt0139388,15029674.796747968
tt0185007,6011869.918699187
tt0184907,19538577.235772356
tt0135707,8266321.138211382
tt0184894,82663211.38211381
tt0138353,2555044.7154471544
tt0184858,63124634.146341465
tt0291141,1502967.4796747968
tt0183808,5260386.1788617885
tt0138749,142781910.56910568
tt0183659,9017804.87804878
tt0134983,135267073.1707317
tt0186566,97692886.17886178
tt0179473,6011869.918699187
tt0179183,16532642.276422763
tt0171356,21041544.715447154
tt0170691,15029674.796747968
tt0144964,37574186.99186992
tt0170452,10520772.357723577
tt0170016,184865000.0
tt0303243,2855638.211382114
tt0146309,120237398.37398374
tt0156323,15029674.796747968
tt0168629,19237983.739837397
tt0168446,9769288.617886178
tt0155754,2705341.463414634
tt0146882,45089024.3902439
tt0146984,120237398.37398374
tt0447604,9017.80487804878
tt0149367,42083089.43089431
tt0167203,75148373.98373984
tt0144608,45089024.3902439
tt0171359,3005934.9593495936
tt0171433,43586056.9105691
tt0156812,9017804.87804878
tt0177971,210415447.15447155
tt0165929,37574186.99186992
tt0141399,66130569.10569105
tt0177650,24047479.67479675
tt0141926,93183983.7398374
tt0176783,36071219.51219512
tt0175526,21041544.715447154
tt0175142,28556382.113821138
tt0179443,18035609.75609756
tt0144084,10520772.357723577
tt0174336,4508902.43902439
tt0173999,6763353.658536585
tt0120755,187870934.9593496
tt0173716,15029674.796747968
tt0144142,4508902.43902439
tt0172495,154805650.40650406
tt0144528,126249268.29268293
tt0120753,12023739.837398374
tt0171580,52603861.78861789
tt0174480,97692886.17886178
tt0162650,69136504.06504065
tt0156841,37574186.99186992
tt0120903,112722560.97560975
tt0198021,22544512.19512195
tt0197750,6011869.918699187
tt0196723,30059349.593495935
tt0320187,60118.69918699187
tt0160797,90178048.7804878
tt0196216,37574186.99186992
tt0161081,150296747.96747968
tt0198284,7514837.398373984
tt0196106,6763353.658536585
tt0195778,22544512.19512195
tt0130623,191628353.65853658
tt0195714,34568252.032520324
tt0195685,78154308.94308943
tt0195234,15029674.796747968
tt0156942,1803560.975609756
tt0194368,30059349.593495935
tt0194218,1502967.4796747968
tt0193854,13526707.31707317
tt0195945,16532642.276422763
tt0198386,57112764.227642275
tt0198460,6011869.918699187
tt0160484,75148373.98373984
tt0200669,22544512.19512195
tt0160127,139775975.60975608
tt0200550,67633536.58536585
tt0200530,375741.8699186992
tt0160495,18035609.75609756
tt0160009,90178048.7804878
tt0119495,3005934.9593495936
tt0199753,120237398.37398374
tt0199725,30059349.593495935
tt0199650,3005934.9593495936
tt0120630,67633536.58536585
tt0317079,42083.08943089431
tt0199290,5110089.430894309
tt0160547,10520772.357723577
tt0131704,114225528.45528455
tt0120467,180356.0975609756
tt0188045,15029674.796747968
tt0190865,112722560.97560975
tt0190590,39077154.47154471
tt0120917,150296747.96747968
tt0134084,60118699.18699187
tt0190524,6011869.918699187
tt0190374,67633536.58536585
tt0123003,15029674.796747968
tt0187393,165326422.76422763
tt0132910,15029674.796747968
tt0190332,25550447.154471543
tt0434857,601.1869918699186
tt0190138,62072556.9105691
tt0189998,12023739.837398374
tt0122459,36071219.51219512
tt0289278,6011869.918699187
tt0191242,5260386.1788617885
tt0120913,112722560.97560975
tt0157262,67633536.58536585
tt0134847,34568252.032520324
tt0193135,3757418.699186992
tt0192731,21041544.715447154
tt0192614,52603861.78861789
tt0192255,52603861.78861789
tt0187559,4508902.43902439
tt0162222,135267073.1707317
tt0186894,52603861.78861789
tt0134630,31562317.073170733
tt0186975,16532642.276422763
tt0158622,124746300.81300813
tt0191754,64627601.62601626
tt0187078,135267073.1707317
tt0191397,75148373.98373984
tt0188160,27053414.63414634
tt0203166,2788666.963515875
tt0243465,246058.84972198898
tt0196614,492117.69944397797
tt0198434,4100980.8286998165
tt0255067,5552638.917063454
tt0223268,4164479.1877975906
tt0265129,2082239.5938987953
tt0258562,2359871.539751968
tt0256627,3192767.377311486
tt0160759,138815.97292658634
tt0249866,167213.37385200156
tt0234000,4681974.467856044
tt0484003,2675413.981632025
tt1575647,568525.4710968053
tt1575583,1672133.7385200157
tt1575719,2006560.486224019
tt1575520,836066.8692600079
tt1388441,1672133.7385200157
tt0208092,13644094.282230338
tt0205177,4548031.427410113
tt0203540,3104031.449207402
tt0273539,68220.4714111517
tt0255321,3638425.1419280902
tt0416231,454803.1427410113
tt0192126,6822047.141115169
tt0248965,12076989.64461301
tt0193741,10411197.969493976
tt0200299,2915135.431458313
tt0199700,9523042.269431842
tt0188135,11929446.311468532
tt0230049,13881597.292658634
tt0262560,2226027.878990054
tt0215850,1011830.8540863883
tt0218141,8094646.832691106
tt0219405,1011830.8540863883
tt0218378,20236617.081727766
tt0166370,101183.08540863883
tt0266870,62759.91652297274
tt0246498,27893.29623243233
tt0241467,1911784.4877894768
tt0264079,3286210.9630737053
tt0286320,2300347.6741515934
tt0216417,4356864.426620167
tt0221073,4356864.426620167
tt0177195,1742745.7706480667
tt0303274,21639525.59520489
tt0263728,32150434.78260869
tt0265104,5845533.596837944
tt0265171,2192075.098814229
tt0263488,14613833.99209486
tt0266391,10229683.794466402
tt0266041,1096037.5494071145
tt0329768,73069.1699604743
tt0265087,73069169.9604743
tt0265864,1753660.0790513833
tt0264605,4384150.197628458
tt0264616,16075217.391304346
tt0264761,1461383.399209486
tt0264796,39457351.778656125
tt0265029,67223636.36363636
tt0265533,3215043.478260869
tt0265632,33611818.18181818
tt0265666,30689051.383399207
tt0265307,9498992.094861658
tt0265086,134447272.72727272
tt0262911,2922766.798418972
tt0255798,68685019.76284584
tt0254703,8914438.735177865
tt0254626,9498992.094861658
tt0254199,10229683.794466402
tt0253840,7306916.99604743
tt0253798,35073201.581027664
tt0253586,438415.0197628458
tt0253200,17536600.790513832
tt0253126,14613833.99209486
tt0253114,365345.8498023715
tt0252866,43841501.97628458
tt0255819,23382134.387351777
tt0252503,56993952.56916995
tt0252480,7306916.99604743
tt0252299,21920750.98814229
tt0252253,3653458.498023715
tt0252223,21920750.98814229
tt0251734,7306916.99604743
tt0251447,10375822.134387352
tt0251364,5114841.897233201
tt0250687,70146403.16205533
tt0251075,116910671.93675888
tt0250720,51148418.97233201
tt0252501,45302885.37549406
tt0256009,6576225.2964426875
tt0256084,8768300.395256916
tt0256380,58455335.96837944
tt0261983,2192075.098814229
tt0261842,1461383.399209486
tt0347014,1753660.0790513833
tt0261804,14248488.142292488
tt0261755,701464.0316205532
tt0261392,32150434.78260869
tt0260866,73069169.9604743
tt0260414,29227667.98418972
tt0259929,17536600.790513832
tt0259711,99374071.14624505
tt0259497,2922766.798418972
tt0259376,2922766.798418972
tt0457592,73069.1699604743
tt0365671,109603.75494071146
tt0258967,32150434.78260869
tt0258470,18997984.189723317
tt0258273,365345.8498023715
tt0258038,10229683.794466402
tt0257935,5114841.897233201
tt0257750,2922766.798418972
tt0257408,4384150.197628458
tt0257106,65762252.96442687
tt0256524,48225652.17391304
tt0332260,109603.75494071146
tt0266915,131524505.92885374
tt0280707,28935391.304347824
tt0280424,730691.699604743
tt0290332,10229683.794466402
tt0280381,292276.6798418972
tt0279889,55532569.16996047
tt0279768,3215043.478260869
tt0279695,4384150.197628458
tt0279286,23382134.387351777
tt0279112,13737003.952569168
tt0278675,14613833.99209486
tt0278493,438415.0197628458
tt0293416,21920750.98814229
tt0278488,29227667.98418972
tt0294578,292276.6798418972
tt0277909,292276.6798418972
tt0295192,2922766.798418972
tt0295552,7306916.99604743
tt0277705,116910.67193675888
tt0277371,21920750.98814229
tt0280778,8037608.695652173
tt0277027,32150434.78260869
tt0281203,241128.2608695652
tt0284537,657622.5296442687
tt0283952,1753660.0790513833
tt0285066,2192075.098814229
tt0283742,1022968.3794466403
tt0285742,5845533.596837944
tt0285906,2192075.098814229
tt0283534,8768300.395256916
tt0286055,1461383.399209486
tt0286098,51148418.97233201
tt0286112,14613833.99209486
tt0283323,1753660.0790513833
tt0283015,5845533.596837944
tt0282965,2192075.098814229
tt0286922,1242175.889328063
tt0287583,3215043.478260869
tt0282771,3653458.498023715
tt0282484,1315245.0592885374
tt0282108,26304901.18577075
tt0288192,146138.3399209486
tt0281680,876830.0395256917
tt0289845,3215043.478260869
tt0312843,365345.8498023715
tt0276868,4384150.197628458
tt0275719,146138.3399209486
tt0304262,2192075.098814229
tt0270487,1022968.3794466403
tt0306444,10229683.794466402
tt0306651,7306916.99604743
tt0307109,58455.33596837944
tt0270053,3653458.498023715
tt0309291,1169106.7193675889
tt0269341,18997984.189723317
tt0268995,105219604.743083
tt0268978,84760237.15415019
tt0268762,2192075.098814229
tt0268690,6576225.2964426875
tt0268636,8037608.695652173
tt0268397,43841501.97628458
tt0268200,1461383.399209486
tt0267804,71607786.56126481
tt0267694,2922766.798418972
tt0267287,11691067.193675889
tt0267129,21920750.98814229
tt0266987,168059090.90909088
tt0276437,6137810.276679841
tt0271020,2192075.098814229
tt0271200,10229683.794466402
tt0275611,5845533.596837944
tt0274472,29227.66798418972
tt0273822,4384150.197628458
tt0296042,2045936.7588932805
tt0273498,3653458.498023715
tt0273300,1461383.399209486
tt0272263,7306916.99604743
tt0272152,99374071.14624505
tt0296845,3653458.498023715
tt0297316,2192075.098814229
tt0272069,58455.33596837944
tt0272020,105219604.743083
tt0271972,832988.537549407
tt0271809,2776628.4584980235
tt0300406,1461383.399209486
tt0284345,1899798.4189723318
tt0302463,2922766.798418972
tt0271543,7306916.99604743
tt0271027,36534584.98023715
tt0250494,26304901.18577075
tt0035423,70146403.16205533
tt0250371,10229683.794466402
tt0242252,43841501.97628458
tt0221218,43841501.97628458
tt0221559,10229683.794466402
tt0180734,46764268.774703555
tt0241527,182672924.90118575
tt0212985,127140355.73122528
tt0212827,17536600.790513832
tt0166276,109603754.94071145
tt0206113,19728675.889328063
tt0159273,58455335.96837944
tt0180679,1461383.399209486
tt0240890,40918735.17786561
tt0206275,18997984.189723317
tt0240772,124217588.93280631
tt0240515,20459367.588932805
tt0163025,135908656.1264822
tt0222705,1461383.399209486
tt0206314,33611818.18181818
tt0206963,7672262.845849802
tt0240462,102296837.94466402
tt0239986,1461383.399209486
tt0239949,36534584.98023715
tt0239948,32150434.78260869
tt0203975,4822565.217391304
tt0209163,143215573.12252963
tt0242445,73069169.9604743
tt0242508,8037608.695652173
tt0243655,7306916.99604743
tt0243609,20459367.588932805
tt0201694,29666083.003952567
tt0202470,83298853.7549407
tt0203009,73069169.9604743
tt0228488,7306916.99604743
tt0213149,204593675.88932803
tt0157007,1753660.0790513833
tt0243232,16075217.391304346
tt0203289,365345.8498023715
tt0182000,19728675.889328063
tt0221027,77453320.15810277
tt0243222,2338213.4387351777
tt0243155,36534584.98023715
tt0243133,29227667.98418972
tt0242998,42380118.577075094
tt0221074,4384150.197628458
tt0242798,8768300.395256916
tt0203755,26304901.18577075
tt0242587,1022968.3794466403
tt0181739,102296837.94466402
tt0243991,11691067.193675889
tt0239670,10229683.794466402
tt0239467,17536600.790513832
tt0167360,6941571.146245059
tt0227445,99374071.14624505
tt0233481,7.3069169960474305
tt0160399,43841501.97628458
tt0227538,51148418.97233201
tt0233142,90605770.75098813
tt0232500,55532569.16996047
tt0231775,71607786.56126481
tt0161083,87683003.95256916
tt0211443,16075217.391304346
tt0193560,55532569.16996047
tt0162346,10229683.794466402
tt0211915,14613833.99209486
tt0231402,30908258.89328063
tt0231001,8768300.395256916
tt0230838,58455335.96837944
tt0230600,24843517.78656126
tt0227984,39457351.778656125
tt0228333,40918735.17786561
tt0230011,175366007.9051383
tt0227005,7306916.99604743
tt0223832,13883142.292490117
tt0234354,11691067.193675889
tt0169102,8768300.395256916
tt0239395,87683003.95256916
tt0179626,87683003.95256916
tt0238948,35073201.581027664
tt0177885,4384150.197628458
tt0209475,51148418.97233201
tt0238552,24843517.78656126
tt0225071,77453320.15810277
tt0173840,200209525.6916996
tt0238112,83298853.7549407
tt0237572,51148418.97233201
tt0210094,21920750.98814229
tt0237534,42380118.577075094
tt0236784,30689051.383399207
tt0236640,13152450.592885375
tt0236493,83298853.7549407
tt0236348,56993952.56916995
tt0226935,146138.3399209486
tt0160275,2192075.098814229
tt0212720,146138339.9209486
tt0234829,49687035.57312252
tt0244000,51148418.97233201
tt0244244,149061106.71936756
tt0248667,156368023.715415
tt0192071,32150434.78260869
tt0218619,24843517.78656126
tt0218817,43841501.97628458
tt0248126,10960375.494071145
tt0139654,65762252.96442687
tt0196229,40918735.17786561
tt0247745,4384150.197628458
tt0247645,4384150.197628458
tt0192111,20459367.588932805
tt0247638,37995968.37944663
tt0247425,2484351.778656126
tt0189192,51148418.97233201
tt0141120,1607521.7391304346
tt0247303,21920750.98814229
tt0141907,131524505.92885374
tt0166158,5845533.596837944
tt0247199,2192075.098814229
tt0244094,730691.699604743
tt0188453,18997984.189723317
tt0198781,168059090.90909088
tt0247427,14613833.99209486
tt0196158,10229683.794466402
tt0248845,8768300.395256916
tt0250347,5845533.596837944
tt0118589,32150434.78260869
tt0250323,4384150.197628458
tt0118652,1461383.399209486
tt0250310,16075217.391304346
tt0120681,51148418.97233201
tt0120737,135908656.1264822
tt0250274,8768300.395256916
tt0250224,18997984.189723317
tt0250214,3653458.498023715
tt0193364,17536600.790513832
tt0120824,55532569.16996047
tt0218000,7306916.99604743
tt0125022,51148418.97233201
tt0249511,4384150.197628458
tt0126029,87683003.95256916
tt0249478,109603754.94071145
tt0132245,137370039.5256917
tt0133152,146138339.9209486
tt0199481,21920750.98814229
tt0218922,61378102.766798414
tt0246989,16075217.391304346
tt0246000,4384150.197628458
tt0186589,39457351.778656125
tt0215750,99374071.14624505
tt0220827,5845533.596837944
tt0184791,7306916.99604743
tt0245686,25866486.166007902
tt0245674,61378102.766798414
tt0245574,2922766.798418972
tt0201394,8768300.395256916
tt0245429,27766284.584980235
tt0245407,8768300.395256916
tt0245350,11691067.193675889
tt0150021,14613833.99209486
tt0213642,2922766.798418972
tt0245317,2192075.098814229
tt0245120,21920750.98814229
tt0245095,8768300.395256916
tt0183790,94989920.9486166
tt0245090,10960375.494071145
tt0164334,87683003.95256916
tt0245046,29227667.98418972
tt0244970,33611818.18181818
tt0244709,7306916.99604743
tt0244479,7306916.99604743
tt0245328,13883142.292490117
tt0229021,14613833.99209486
tt0215135,3361181.818181818
tt0200027,70146403.16205533
tt0219408,24843517.78656126
tt0246500,13152450.592885375
tt0246578,8768300.395256916
tt0246134,8768300.395256916
tt0166110,23382134.387351777
tt0213802,1315245.0592885374
tt0219965,109603754.94071145
tt0146316,168059090.90909088
tt0246514,17536600.790513832
tt0166924,21920750.98814229
tt0246544,58455335.96837944
tt0264508,5497204.540017932
tt0414850,1963.28733572069
tt0262429,3926574.67144138
tt0261311,3599360.1154879313
tt0257231,5497204.540017932
tt0279231,6974561.244990841
tt0291942,2673997.3512515794
tt0293018,1240420.6450070175
tt0295636,3926574.67144138
tt0283509,2617716.447627587
tt0281364,20025530.824351035
tt0270480,6282519.474306208
tt0268711,2709336.5232945518
tt0312014,301037.39147717244
tt0270891,1963287.33572069
